file_name,frame,center_x,center_y,aspect_ratio,velocity_x,velocity_y,acceleration_x,acceleration_y,fall_label
C:/Users/Admin/Desktop/fall/annotation_files\video (1).txt,161,140.0,159.5,2.0327868852459017,-12.5,-3.0,-12.5,-3.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (1).txt,162,140.0,159.5,2.0327868852459017,0.0,0.0,12.5,3.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (1).txt,163,140.0,159.5,2.0327868852459017,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (1).txt,164,136.5,162.5,2.418181818181818,-3.5,3.0,-3.5,3.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,135,164.0,149.5,0.6593406593406593,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,136,165.0,150.0,0.6666666666666666,1.0,0.5,1.0,0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,137,166.0,156.5,0.7529411764705882,1.0,6.5,0.0,6.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,138,168.5,156.5,0.6705882352941176,2.5,0.0,1.5,-6.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,139,168.0,155.5,0.7816091954022989,-0.5,-1.0,-3.0,-1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,140,167.0,159.0,0.8095238095238095,-1.0,3.5,-0.5,4.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,141,171.5,163.0,0.7564102564102564,4.5,4.0,5.5,0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,142,168.5,162.5,0.7777777777777778,-3.0,-0.5,-7.5,-4.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,143,164.0,164.5,0.7865168539325843,-4.5,2.0,-1.5,2.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,144,170.5,165.0,0.75,6.5,0.5,11.0,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,145,168.5,170.5,0.9540229885057471,-2.0,5.5,-8.5,5.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,146,164.0,171.0,0.9069767441860465,-4.5,0.5,-2.5,-5.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,147,164.5,172.0,0.9186046511627907,0.5,1.0,5.0,0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,148,163.0,171.5,0.9195402298850575,-1.5,-0.5,-2.0,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,149,166.5,173.5,0.9101123595505618,3.5,2.0,5.0,2.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (10).txt,150,166.5,173.0,0.8977272727272727,0.0,-0.5,-3.5,-2.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,137,167.5,155.0,0.8125,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,138,164.0,160.0,0.8947368421052632,-3.5,5.0,-3.5,5.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,139,164.5,163.5,0.9452054794520548,0.5,3.5,4.0,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,140,167.0,164.0,0.7297297297297297,2.5,0.5,2.0,-3.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,141,166.5,164.5,0.7530864197530864,-0.5,0.5,-3.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,142,164.5,168.5,0.8356164383561644,-2.0,4.0,-1.5,3.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,143,166.0,167.0,0.8421052631578947,1.5,-1.5,3.5,-5.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,144,164.5,166.5,0.8933333333333333,-1.5,-0.5,-3.0,1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,145,167.5,168.5,1.0266666666666666,3.0,2.0,4.5,2.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,146,166.5,170.0,0.9027777777777778,-1.0,1.5,-4.0,-0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,147,168.0,170.5,0.8192771084337349,1.5,0.5,2.5,-1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,148,166.0,175.0,0.7894736842105263,-2.0,4.5,-3.5,4.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,149,165.5,175.0,0.8875,-0.5,0.0,1.5,-4.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,150,164.5,176.0,0.8414634146341463,-1.0,1.0,-0.5,1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,151,163.5,175.0,0.9375,-1.0,-1.0,0.0,-2.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,152,164.5,177.5,0.7468354430379747,1.0,2.5,2.0,3.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,153,166.0,179.0,0.8947368421052632,1.5,1.5,0.5,-1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,154,165.5,180.5,0.8904109589041096,-0.5,1.5,-2.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,155,164.5,186.5,1.0533333333333332,-1.0,6.0,-0.5,4.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,156,167.0,185.0,1.054054054054054,2.5,-1.5,3.5,-7.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,157,166.5,184.5,0.974025974025974,-0.5,-0.5,-3.0,1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,158,169.0,184.0,0.75,2.5,-0.5,3.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,159,168.0,183.5,0.8641975308641975,-1.0,-0.5,-3.5,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,160,167.0,182.5,0.987012987012987,-1.0,-1.0,0.0,-0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,161,168.0,189.0,0.8717948717948718,1.0,6.5,2.0,7.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,162,168.5,184.0,0.7926829268292683,0.5,-5.0,-0.5,-11.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,163,168.0,187.5,0.8354430379746836,-0.5,3.5,-1.0,8.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,164,167.0,185.5,0.8641975308641975,-1.0,-2.0,-0.5,-5.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,165,164.0,186.5,0.9135802469135802,-3.0,1.0,-2.0,3.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,166,168.5,188.0,0.8846153846153846,4.5,1.5,7.5,0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,167,166.5,188.0,0.8625,-2.0,0.0,-6.5,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,168,167.0,186.5,0.8148148148148148,0.5,-1.5,2.5,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,169,168.0,189.5,0.759493670886076,1.0,3.0,0.5,4.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (11).txt,170,163.5,192.5,0.9259259259259259,-4.5,3.0,-5.5,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,161,166.5,104.0,0.75,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,162,170.5,112.0,0.8243243243243243,4.0,8.0,4.0,8.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,163,169.0,117.5,0.7792207792207793,-1.5,5.5,-5.5,-2.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,164,170.5,120.0,0.9054054054054054,1.5,2.5,3.0,-3.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,165,166.5,127.0,1.0147058823529411,-4.0,7.0,-5.5,4.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,166,170.0,130.5,1.1044776119402986,3.5,3.5,7.5,-3.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,167,168.5,132.5,1.0615384615384615,-1.5,2.0,-5.0,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,168,171.0,133.5,1.0140845070422535,2.5,1.0,4.0,-1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,169,171.5,135.0,1.0138888888888888,0.5,1.5,-2.0,0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,170,170.0,138.5,1.1267605633802817,-1.5,3.5,-2.0,2.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,171,174.0,136.5,1.0909090909090908,4.0,-2.0,5.5,-5.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,172,172.0,136.0,0.9523809523809523,-2.0,-0.5,-6.0,1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (12).txt,173,173.5,136.0,1.0375,1.5,0.0,3.5,0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,156,175.5,119.0,0.7738095238095238,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,157,170.0,123.5,0.7341772151898734,-5.5,4.5,-5.5,4.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,158,167.0,127.0,0.813953488372093,-3.0,3.5,2.5,-1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,159,166.5,130.5,0.8117647058823529,-0.5,3.5,2.5,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,160,167.5,130.5,0.7831325301204819,1.0,0.0,1.5,-3.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,161,171.0,132.5,0.6823529411764706,3.5,2.0,2.5,2.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,162,172.0,133.5,0.6451612903225806,1.0,1.0,-2.5,-1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,163,168.0,136.0,0.7142857142857143,-4.0,2.5,-5.0,1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,164,164.0,133.0,0.6086956521739131,-4.0,-3.0,0.0,-5.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,165,166.0,136.0,0.6590909090909091,2.0,3.0,6.0,6.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,166,170.0,138.5,0.6823529411764706,4.0,2.5,2.0,-0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (13).txt,167,167.5,141.0,0.7926829268292683,-2.5,2.5,-6.5,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,186,166.0,107.0,0.7941176470588235,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,187,163.5,116.0,0.8194444444444444,-2.5,9.0,-2.5,9.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,188,166.0,121.0,0.9714285714285714,2.5,5.0,5.0,-4.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,189,171.0,124.5,1.0144927536231885,5.0,3.5,2.5,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,190,171.0,130.5,0.9830508474576272,0.0,6.0,-5.0,2.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,191,172.0,130.0,1.3214285714285714,1.0,-0.5,1.0,-6.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,192,169.0,130.5,1.2203389830508475,-3.0,0.5,-4.0,1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,193,170.0,135.5,1.0476190476190477,1.0,5.0,4.0,4.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,194,170.5,134.0,1.0757575757575757,0.5,-1.5,-0.5,-6.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,195,172.0,136.5,1.0769230769230769,1.5,2.5,1.0,4.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,196,168.0,137.5,1.2131147540983607,-4.0,1.0,-5.5,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,197,168.0,140.0,1.1612903225806452,0.0,2.5,4.0,1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,198,170.0,143.0,1.1935483870967742,2.0,3.0,2.0,0.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (14).txt,199,171.0,142.5,1.2131147540983607,1.0,-0.5,-1.0,-3.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,170,162.0,120.0,0.8048780487804879,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,171,161.5,122.5,0.788235294117647,-0.5,2.5,-0.5,2.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,172,165.5,130.0,0.7888888888888889,4.0,7.5,4.5,5.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,173,167.0,136.0,0.8571428571428571,1.5,6.0,-2.5,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,174,169.0,143.0,0.8461538461538461,2.0,7.0,0.5,1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,175,167.0,141.0,1.0,-2.0,-2.0,-4.0,-9.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,176,171.0,142.5,1.0434782608695652,4.0,1.5,6.0,3.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,177,169.0,145.5,0.935064935064935,-2.0,3.0,-6.0,1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,178,167.5,145.0,1.1029411764705883,-1.5,-0.5,0.5,-3.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,179,165.0,146.0,1.2258064516129032,-2.5,1.0,-1.0,1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,180,171.0,150.0,1.4193548387096775,6.0,4.0,8.5,3.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,181,172.5,155.5,1.098360655737705,1.5,5.5,-4.5,1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,182,166.0,154.5,1.3015873015873016,-6.5,-1.0,-8.0,-6.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,183,168.0,149.5,1.3114754098360655,2.0,-5.0,8.5,-4.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (15).txt,184,168.0,155.5,1.1746031746031746,0.0,6.0,-2.0,11.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,186,132.5,118.0,0.9705882352941176,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,187,132.5,118.0,0.9705882352941176,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,188,143.5,119.5,1.0493827160493827,11.0,1.5,11.0,1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,189,143.5,119.5,1.0493827160493827,0.0,0.0,-11.0,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,190,143.5,119.5,1.0493827160493827,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,191,143.5,119.5,1.0493827160493827,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,192,143.5,119.5,1.0493827160493827,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,193,143.5,119.5,1.0493827160493827,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,194,146.0,117.0,0.813953488372093,2.5,-2.5,2.5,-2.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,195,146.0,117.0,0.813953488372093,0.0,0.0,-2.5,2.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,196,146.0,117.0,0.813953488372093,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,197,146.0,117.0,0.813953488372093,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,198,146.0,117.0,0.813953488372093,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (16).txt,199,149.5,108.5,0.9518072289156626,3.5,-8.5,3.5,-8.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,154,135.5,105.0,0.9479166666666666,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,155,135.5,105.0,0.9479166666666666,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,156,135.5,105.0,0.9479166666666666,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,157,135.5,105.0,0.9479166666666666,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,158,135.5,105.0,0.9479166666666666,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,159,135.5,105.0,0.9479166666666666,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,160,135.5,105.0,0.9479166666666666,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,161,149.5,121.0,0.7040816326530612,14.0,16.0,14.0,16.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,162,149.5,121.0,0.7040816326530612,0.0,0.0,-14.0,-16.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,163,149.5,121.0,0.7040816326530612,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,164,149.5,121.0,0.7040816326530612,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,165,149.0,121.0,0.8043478260869565,-0.5,0.0,-0.5,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,166,149.0,121.0,0.8043478260869565,0.0,0.0,0.5,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,167,149.0,121.0,0.8043478260869565,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,168,149.0,121.0,0.8043478260869565,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (17).txt,169,149.0,121.0,0.8043478260869565,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,135,188.0,112.0,0.9807692307692307,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,136,188.0,112.0,0.9807692307692307,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,137,179.5,122.0,1.4342105263157894,-8.5,10.0,-8.5,10.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,138,179.5,122.0,1.4342105263157894,0.0,0.0,8.5,-10.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,139,179.5,122.0,1.4342105263157894,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,140,179.5,122.0,1.4342105263157894,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,141,173.0,129.0,1.1904761904761905,-6.5,7.0,-6.5,7.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,142,173.0,129.0,1.1904761904761905,0.0,0.0,6.5,-7.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,143,163.0,132.5,1.7846153846153847,-10.0,3.5,-10.0,3.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,144,163.0,132.5,1.7846153846153847,0.0,0.0,10.0,-3.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,145,163.0,132.5,1.7846153846153847,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,146,168.0,138.5,1.5844155844155845,5.0,6.0,5.0,6.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,147,168.0,138.5,1.5844155844155845,0.0,0.0,-5.0,-6.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,148,168.0,138.5,1.5844155844155845,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (18).txt,149,160.5,142.5,1.7761194029850746,-7.5,4.0,-7.5,4.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,129,183.5,114.0,0.8725490196078431,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,130,183.5,114.0,0.8725490196078431,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,131,183.5,114.0,0.8725490196078431,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,132,183.5,114.0,0.8725490196078431,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,133,183.5,114.0,0.8725490196078431,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,134,170.5,120.0,1.1630434782608696,-13.0,6.0,-13.0,6.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,135,170.5,120.0,1.1630434782608696,0.0,0.0,13.0,-6.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,136,170.5,120.0,1.1630434782608696,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,137,168.5,130.5,1.2857142857142858,-2.0,10.5,-2.0,10.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,138,166.5,131.5,1.3636363636363635,-2.0,1.0,0.0,-9.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (19).txt,139,166.5,131.5,1.3636363636363635,0.0,0.0,2.0,-1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,120,180.5,135.0,0.6742424242424242,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,121,180.5,135.0,0.6742424242424242,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,122,175.0,136.0,0.7741935483870968,-5.5,1.0,-5.5,1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,123,175.0,136.0,0.7741935483870968,0.0,0.0,5.5,-1.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,124,175.0,136.0,0.7741935483870968,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,125,173.0,147.5,1.0721649484536082,-2.0,11.5,-2.0,11.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,126,173.0,147.5,1.0721649484536082,0.0,0.0,2.0,-11.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,127,165.5,142.0,1.3837209302325582,-7.5,-5.5,-7.5,-5.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,128,165.5,142.0,1.3837209302325582,0.0,0.0,7.5,5.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,129,165.5,142.0,1.3837209302325582,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,130,166.0,167.5,2.1690140845070425,0.5,25.5,0.5,25.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,131,161.0,169.0,1.9444444444444444,-5.0,1.5,-5.5,-24.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,132,161.0,169.0,1.9444444444444444,0.0,0.0,5.0,-1.5,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,133,155.0,175.0,2.3666666666666667,-6.0,6.0,-6.0,6.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,134,155.0,175.0,2.3666666666666667,0.0,0.0,6.0,-6.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,135,155.0,175.0,2.3666666666666667,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,136,155.0,175.0,2.3666666666666667,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (2).txt,137,156.0,170.0,1.8974358974358974,1.0,-5.0,1.0,-5.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (20).txt,147,168.5,115.5,0.8476190476190476,0.0,0.0,0.0,0.0,1
C:/Users/Admin/Desktop/fall/annotation_files\video (20).txt,148,168.5,115.5,0.8476190476190476,0.0,0.0,0.0,0.0,1
